key,offset,partition,timestamp,topic,value,_rescued_data
VUEwMDAwMDAxMDczOTEzNTE=,219429039,1,1593880182061,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAxODIwMzQ5OTAsImdlbyI6eyJjaXR5IjoiRm9ydCBXb3J0aCIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMTgyMDM0OTkwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTEzNTEifQ==,
VUEwMDAwMDAxMDczOTEzNjc=,219429085,1,1593880183524,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwMTgzNDk4NTIzLCJnZW8iOnsiY2l0eSI6IlJvZ2VycyIsInN0YXRlIjoiQVIifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMTgzNDk4NTIzLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTEzNjcifQ==,
VUEwMDAwMDAxMDczOTEzNDY=,219246322,0,1593880181600,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwaWxsb3dzIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwMTgxNTcwNzk5LCJnZW8iOnsiY2l0eSI6IkZvbnRhbmEiLCJzdGF0ZSI6IkNBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJlbWFpbCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMTgxNTcwNzk5LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTEzNDYifQ==,
VUEwMDAwMDAxMDczOTE0NDI=,219246367,0,1593880189889,clickstream,eyJkZXZpY2UiOiJMaW51eCIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwMTg5ODQ3OTU5LCJnZW8iOnsiY2l0eSI6IkNvbGxlZ2UgU3RhdGlvbiIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6InlvdXR1YmUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDE4OTg0Nzk1OSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkxNDQyIn0=,
VUEwMDAwMDAxMDczODI0MjI=,219246371,0,1593880183478,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6InByZW1pdW0iLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4NzkyMTQzNzQyMDMsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDE4MzQ0NTE3MiwiZ2VvIjp7ImNpdHkiOiJNYXJzaGFsbHRvd24iLCJzdGF0ZSI6IklBIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTIxNDM3NDIwMywidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzgyNDIyIn0=,
VUEwMDAwMDAxMDczOTEzNjg=,219246372,0,1593880183616,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAxODM2MDAzMTIsImdlbyI6eyJjaXR5IjoiS2VubmV3aWNrIiwic3RhdGUiOiJXQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDE4MzYwMDMxMiwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzkxMzY4In0=,
VUEwMDAwMDAxMDczOTEzNTE=,219429033,1,1593880182061,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODAxODIwMzQ5OTAsImdlbyI6eyJjaXR5IjoiRm9ydCBXb3J0aCIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMTgyMDM0OTkwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTEzNTEifQ==,
VUEwMDAwMDAxMDczOTEzNjc=,219429078,1,1593880183524,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwMTgzNDk4NTIzLCJnZW8iOnsiY2l0eSI6IlJvZ2VycyIsInN0YXRlIjoiQVIifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMTgzNDk4NTIzLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTEzNjcifQ==,
VUEwMDAwMDAxMDczOTMyMTY=,219254288,0,1593880830163,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJjaGVja291dCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDc0MTMxMTMxNSwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwODMwMTQwMDE5LCJnZW8iOnsiY2l0eSI6IkZhcmdvIiwic3RhdGUiOiJORCJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9GIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgRnVsbCBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjk0NS4wLCJwcmljZV9pbl91c2QiOjk0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMzgyNzM0MzM2LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTMyMTYifQ==,
VUEwMDAwMDAxMDczMjUyNjQ=,219254291,0,1593880830075,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7InB1cmNoYXNlX3JldmVudWVfaW5fdXNkIjoxMTk1LjAsInRvdGFsX2l0ZW1fcXVhbnRpdHkiOjEsInVuaXF1ZV9pdGVtcyI6MX0sImV2ZW50X25hbWUiOiJmaW5hbGl6ZSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3NjY2NjM3MjA5NCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwODMwMDM4MTMwLCJnZW8iOnsiY2l0eSI6IlR1dHRsZSIsInN0YXRlIjoiT0sifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fSyIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIEtpbmcgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMTk1LjAsInByaWNlX2luX3VzZCI6MTE5NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODcyNTUyNjYzNzMwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczMjUyNjQifQ==,
VUEwMDAwMDAxMDczNzc2MDI=,219254383,0,1593880832818,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoiZW1haWxfY291cG9uIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwNjk3NTAxNjczLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA4MzI3NzkxNDMsImdlbyI6eyJjaXR5IjoiVmluZWxhbmQiLCJzdGF0ZSI6Ik5KIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3ODY4NjczNjMwOCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzc3NjAyIn0=,
VUEwMDAwMDAxMDczOTc2NDM=,219437300,1,1593880838120,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDgzODA4MjY1NywiZ2VvIjp7ImNpdHkiOiJNaW5uZWFwb2xpcyIsInN0YXRlIjoiTU4ifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwODM4MDgyNjU3LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTc2NDMifQ==,
VUEwMDAwMDAxMDczNjkwMjE=,219437308,1,1593880834107,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoicmV2aWV3cyIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDA2NDAzMDU3MCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwODM0MDYwMDQ1LCJnZW8iOnsiY2l0eSI6IlNwZW5jZXIiLCJzdGF0ZSI6IldWIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3NzcyODE5NDcxNCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3MzY5MDIxIn0=,
VUEwMDAwMDAxMDczODg1MDM=,219437317,1,1593880838502,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRlbGl2ZXJ5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5ODc2NTAxNzc5LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA4Mzg0NTU5MTUsImdlbyI6eyJjaXR5IjoiSG91c3RvbiIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6ImZhY2Vib29rIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk4NzY1MDE3NzksInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4ODUwMyJ9,
VUEwMDAwMDAxMDczOTc2MDU=,219437329,1,1593880834550,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA4MzQ1MDMzMjgsImdlbyI6eyJjaXR5IjoiRm9ydCBMYXVkZXJkYWxlIiwic3RhdGUiOiJGTCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg4MDgzNDUwMzMyOCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzk3NjA1In0=,
VUEwMDAwMDAxMDczMjUyNjQ=,219254287,0,1593880830075,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7InB1cmNoYXNlX3JldmVudWVfaW5fdXNkIjoxMTk1LjAsInRvdGFsX2l0ZW1fcXVhbnRpdHkiOjEsInVuaXF1ZV9pdGVtcyI6MX0sImV2ZW50X25hbWUiOiJmaW5hbGl6ZSIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3NjY2NjM3MjA5NCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwODMwMDM4MTMwLCJnZW8iOnsiY2l0eSI6IlR1dHRsZSIsInN0YXRlIjoiT0sifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fSyIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIEtpbmcgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjoxMTk1LjAsInByaWNlX2luX3VzZCI6MTE5NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6ImRpcmVjdCIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODcyNTUyNjYzNzMwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczMjUyNjQifQ==,
VUEwMDAwMDAxMDczOTMyMTY=,219254293,0,1593880830163,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJjaGVja291dCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDc0MTMxMTMxNSwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwODMwMTQwMDE5LCJnZW8iOnsiY2l0eSI6IkZhcmdvIiwic3RhdGUiOiJORCJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9GIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgRnVsbCBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjk0NS4wLCJwcmljZV9pbl91c2QiOjk0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMzgyNzM0MzM2LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTMyMTYifQ==,
VUEwMDAwMDAxMDczOTMyMTY=,219254323,0,1593880836899,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJndWVzdCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDgzMDE0MDAxOSwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwODM2ODczMTYxLCJnZW8iOnsiY2l0eSI6IkZhcmdvIiwic3RhdGUiOiJORCJ9LCJpdGVtcyI6W3siaXRlbV9pZCI6Ik1fU1RBTl9GIiwiaXRlbV9uYW1lIjoiU3RhbmRhcmQgRnVsbCBNYXR0cmVzcyIsIml0ZW1fcmV2ZW51ZV9pbl91c2QiOjk0NS4wLCJwcmljZV9pbl91c2QiOjk0NS4wLCJxdWFudGl0eSI6MX1dLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODgwMzgyNzM0MzM2LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczOTMyMTYifQ==,
VUEwMDAwMDAxMDczOTc1ODY=,219254364,0,1593880832685,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDgzMjY1ODQwMywiZ2VvIjp7ImNpdHkiOiJGcmVtb250Iiwic3RhdGUiOiJORSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA4MzI2NTg0MDMsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NzU4NiJ9,
VUEwMDAwMDAxMDczNzc2MDI=,219254375,0,1593880832818,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoiZW1haWxfY291cG9uIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwNjk3NTAxNjczLCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA4MzI3NzkxNDMsImdlbyI6eyJjaXR5IjoiVmluZWxhbmQiLCJzdGF0ZSI6Ik5KIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3ODY4NjczNjMwOCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzc3NjAyIn0=,
VUEwMDAwMDAxMDczOTc1ODY=,219254376,0,1593880832685,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDgzMjY1ODQwMywiZ2VvIjp7ImNpdHkiOiJGcmVtb250Iiwic3RhdGUiOiJORSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZ29vZ2xlIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA4MzI2NTg0MDMsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NzU4NiJ9,
VUEwMDAwMDAxMDczODkwNTM=,219437260,1,1593880832856,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoid2FycmFudHkiLCJldmVudF9wcmV2aW91c190aW1lc3RhbXAiOjE1OTM4ODA3NzY5NDY2MTUsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg4MDgzMjgyMTQ2NSwiZ2VvIjp7ImNpdHkiOiJCbGFuY2hhcmQiLCJzdGF0ZSI6Ik9LIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5OTM2Njg2ODcyLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODkwNTMifQ==,
VUEwMDAwMDAxMDczOTc2Mzk=,219437283,1,1593880837746,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJwaWxsb3dzIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwODM3NzIxNTcwLCJnZW8iOnsiY2l0eSI6IkJpeGJ5Iiwic3RhdGUiOiJPSyJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiaW5zdGFncmFtIiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4ODA4Mzc3MjE1NzAsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM5NzYzOSJ9,
VUEwMDAwMDAxMDczNjk0Mjc=,219437339,1,1593880826682,clickstream,eyJkZXZpY2UiOiJBbmRyb2lkIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImFkZF9pdGVtIiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODgwNzUzODc1Nzk0LCJldmVudF90aW1lc3RhbXAiOjE1OTM4ODA4MjY2NzU0MDMsImdlbyI6eyJjaXR5IjoiQ2hpY2FnbyIsInN0YXRlIjoiSUwifSwiaXRlbXMiOlt7Iml0ZW1faWQiOiJNX1NUQU5fVCIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIFR3aW4gTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjo1OTUuMCwicHJpY2VfaW5fdXNkIjo1OTUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJmYWNlYm9vayIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc3NzcyOTc1OTkwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNjk0MjcifQ==,
VUEwMDAwMDAxMDczODg2MjE=,219437378,1,1593880829333,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImVtYWlsX2NvdXBvbiIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg4MDc3MDA5MjU1NCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODgwODI5MzIwODQ4LCJnZW8iOnsiY2l0eSI6IkhpY2tvcnkiLCJzdGF0ZSI6Ik5DIn0sIml0ZW1zIjpbeyJjb3Vwb24iOiJORVdCRUQxMCIsIml0ZW1faWQiOiJNX1NUQU5fRiIsIml0ZW1fbmFtZSI6IlN0YW5kYXJkIEZ1bGwgTWF0dHJlc3MiLCJpdGVtX3JldmVudWVfaW5fdXNkIjo4NTAuNSwicHJpY2VfaW5fdXNkIjo5NDUuMCwicXVhbnRpdHkiOjF9XSwidHJhZmZpY19zb3VyY2UiOiJkaXJlY3QiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTg4OTUwMzcxOSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg4NjIxIn0=,
VUEwMDAwMDAxMDczODk0NjI=,219243732,0,1593879985606,clickstream,eyJkZXZpY2UiOiJtYWNPUyIsImVjb21tZXJjZSI6e30sImV2ZW50X25hbWUiOiJtYWluIiwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5OTg1NTk4OTc4LCJnZW8iOnsiY2l0eSI6IlN1bm55IElzbGVzIEJlYWNoIiwic3RhdGUiOiJGTCJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZmFjZWJvb2siLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTk4NTU5ODk3OCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg5NDYyIn0=,
VUEwMDAwMDAxMDczODk0ODQ=,219243803,0,1593879987987,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoicGlsbG93cyIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTk4Nzk0Mjg5NywiZ2VvIjp7ImNpdHkiOiJPYWtsYW5kIiwic3RhdGUiOiJDQSJ9LCJpdGVtcyI6W10sInRyYWZmaWNfc291cmNlIjoiZGlyZWN0IiwidXNlcl9maXJzdF90b3VjaF90aW1lc3RhbXAiOjE1OTM4Nzk5ODc5NDI4OTcsInVzZXJfaWQiOiJVQTAwMDAwMDEwNzM4OTQ4NCJ9,
VUEwMDAwMDAxMDczODY3NzA=,219243835,0,1593879989248,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImVtYWlsX2NvdXBvbiIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTc2NjM2MDMwNSwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5OTg5MjI4NjU5LCJnZW8iOnsiY2l0eSI6Ildhc2hpbmd0b24iLCJzdGF0ZSI6IkRDIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTY4ODI0NjMzMSwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg2NzcwIn0=,
VUEwMDAwMDAxMDczODk0Nzk=,219426473,1,1593879987751,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6Im1haW4iLCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk5ODc3MjI2NDAsImdlbyI6eyJjaXR5IjoiTWlkbGFuZCIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5OTg3NzIyNjQwLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODk0NzkifQ==,
VUEwMDAwMDAxMDczNzMxNDU=,219426498,1,1593879988375,clickstream,eyJkZXZpY2UiOiJpT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoiY2FydCIsImV2ZW50X3ByZXZpb3VzX3RpbWVzdGFtcCI6MTU5Mzg3OTQ1MjA3NjU3NCwiZXZlbnRfdGltZXN0YW1wIjoxNTkzODc5OTg4MzQyNDQ4LCJnZW8iOnsiY2l0eSI6IkJlcnJ5dmlsbGUiLCJzdGF0ZSI6IkFSIn0sIml0ZW1zIjpbeyJpdGVtX2lkIjoiTV9TVEFOX1QiLCJpdGVtX25hbWUiOiJTdGFuZGFyZCBUd2luIE1hdHRyZXNzIiwiaXRlbV9yZXZlbnVlX2luX3VzZCI6NTk1LjAsInByaWNlX2luX3VzZCI6NTk1LjAsInF1YW50aXR5IjoxfV0sInRyYWZmaWNfc291cmNlIjoieW91dHViZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc4MTkyMzU0MDUyLCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczNzMxNDUifQ==,
VUEwMDAwMDAxMDczODA2MDI=,219243699,0,1593879990276,clickstream,eyJkZXZpY2UiOiJXaW5kb3dzIiwiZWNvbW1lcmNlIjp7fSwiZXZlbnRfbmFtZSI6ImRlbGl2ZXJ5IiwiZXZlbnRfcHJldmlvdXNfdGltZXN0YW1wIjoxNTkzODc5OTI4MjMxNDE2LCJldmVudF90aW1lc3RhbXAiOjE1OTM4Nzk5OTAyNjc3NzAsImdlbyI6eyJjaXR5IjoiSG91c3RvbiIsInN0YXRlIjoiVFgifSwiaXRlbXMiOltdLCJ0cmFmZmljX3NvdXJjZSI6Imdvb2dsZSIsInVzZXJfZmlyc3RfdG91Y2hfdGltZXN0YW1wIjoxNTkzODc5MDIxMDc2MDI4LCJ1c2VyX2lkIjoiVUEwMDAwMDAxMDczODA2MDIifQ==,
VUEwMDAwMDAxMDczODk1MjI=,219243728,0,1593879991219,clickstream,eyJkZXZpY2UiOiJDaHJvbWUgT1MiLCJlY29tbWVyY2UiOnt9LCJldmVudF9uYW1lIjoibWFpbiIsImV2ZW50X3RpbWVzdGFtcCI6MTU5Mzg3OTk5MTIxMzk5MCwiZ2VvIjp7ImNpdHkiOiJHcmVlbiBCYXkiLCJzdGF0ZSI6IldJIn0sIml0ZW1zIjpbXSwidHJhZmZpY19zb3VyY2UiOiJnb29nbGUiLCJ1c2VyX2ZpcnN0X3RvdWNoX3RpbWVzdGFtcCI6MTU5Mzg3OTk5MTIxMzk5MCwidXNlcl9pZCI6IlVBMDAwMDAwMTA3Mzg5NTIyIn0=,
